session,avg_hr,min_hr,max_hr,rest_hr,avg_hr_pct,min_hr_pct,max_hr_pct,training_load,training_intensity,sdnn,rmssd,pnn50,epoc_total,epoc_peak,ee_men,vo2,vo2_max,movement_load,movement_load_intensity,session_type,session_hour,session_quality,recovery_beats,zone_0_d,zone_0_pct,zone_1_d,zone_1_pct,zone_2_d,zone_2_pct,zone_3_d,zone_3_pct,zone_4_d,zone_4_pct,zone_5_d,zone_5_pct,acute_load,chronic_load,acwr
20250317_110348,97.19,70.08,147.42,70.08,46.28,33.37,70.2,121.965,0.762,141.05,36.34,9.11,28.708,1.082,3.67,13.55,32.18,4358.27,27.22,Training,11,100.0,55.5,7149000,74.4,705000,7.34,459000,4.78,375000,3.9,282000,2.93,639000,6.65,121.965,121.965,1.0
20250318_113327,82.41,65.37,107.88,65.37,39.24,31.13,51.37,64.498,0.884,114.95,62.15,19.16,13.301,0.965,1.5,12.22,25.25,1251.49,17.14,Training,11,100.0,41.8,2988000,68.17,387000,8.83,291000,6.64,216000,4.93,183000,4.18,318000,7.26,64.498,64.498,1.0
20250319_113941,119.5,89.33,154.32,89.33,56.9,42.54,73.49,158.671,1.09,91.97,26.39,2.28,36.849,1.035,7.29,14.15,26.43,4437.94,30.39,Training,11,99.7,105.2,4944000,56.25,942000,10.72,870000,9.9,795000,9.04,570000,6.48,669000,7.61,158.671,158.671,1.0
20250320_120955,83.06,68.16,107.07,68.16,39.55,32.46,50.99,48.631,0.851,98.47,43.02,9.48,8.95,0.746,1.49,11.36,24.04,856.87,15.01,Training,12,100.0,28.1,2499000,72.88,207000,6.04,165000,4.81,141000,4.11,144000,4.2,273000,7.96,48.631,48.631,1.0
20250321_003908,113.34,90.05,143.86,90.05,53.97,42.88,68.51,131.449,1.037,86.22,28.44,3.22,28.779,1.001,6.09,12.57,24.44,3009.53,23.65,Training,0,99.6,50.4,4899000,64.14,576000,7.54,483000,6.32,501000,6.56,417000,5.46,762000,9.98,233.815,233.815,1.0
20250321_113415,97.39,67.73,143.1,67.73,46.38,32.25,68.14,102.366,0.94,144.54,37.67,8.77,21.272,0.904,3.77,14.84,32.33,3246.99,29.83,Training,11,100.0,61.0,4779000,73.14,264000,4.04,222000,3.4,231000,3.54,333000,5.1,705000,10.79,233.815,233.815,1.0
20250322_020153,145.67,105.8,171.05,105.8,69.37,50.38,81.45,136.13,1.811,87.15,26.37,4.43,31.435,0.987,11.74,16.48,24.74,3070.51,40.59,Training,2,99.3,45.5,1419000,31.24,360000,7.93,495000,10.9,582000,12.81,894000,19.68,792000,17.44,136.13,136.13,1.0
20250324_000617,105.95,81.48,136.77,81.48,50.45,38.8,65.13,95.889,1.061,98.44,44.79,10.45,20.947,0.971,4.8,13.32,25.68,2231.67,23.93,Training,0,96.9,35.3,3399000,60.72,522000,9.32,477000,8.52,360000,6.43,315000,5.63,525000,9.38,214.218,65.461,3.272
20250324_112815,104.67,78.18,148.62,78.18,49.84,37.23,70.77,118.329,0.749,100.85,28.58,4.25,27.19,1.022,4.43,13.12,29.08,4215.26,26.58,Training,11,99.6,28.8,7557000,79.39,591000,6.21,330000,3.47,252000,2.65,192000,2.02,597000,6.27,214.218,65.461,3.272
20250324_235110,92.19,74.83,125.6,74.83,43.9,35.63,59.81,65.461,0.743,100.81,42.11,8.1,12.711,1.029,2.61,11.09,25.68,1542.82,17.43,Training,23,99.6,35.1,4038000,76.0,330000,6.21,225000,4.23,192000,3.61,150000,2.82,378000,7.11,214.218,65.461,3.272
20250325_112039,102.47,67.27,155.85,67.27,48.8,32.04,74.21,109.157,0.944,154.02,42.27,10.56,24.804,1.01,4.56,16.19,35.44,4089.13,35.37,Training,11,100.0,60.5,4860000,70.04,459000,6.61,315000,4.54,255000,3.67,297000,4.28,753000,10.85,109.157,109.157,1.0
20250326_003158,111.71,90.78,143.46,90.78,53.19,43.23,68.31,80.167,0.865,77.3,28.14,2.76,17.779,0.929,5.7,11.71,24.18,1977.18,21.35,Training,0,100.0,28.5,4002000,71.99,378000,6.8,294000,5.29,324000,5.83,156000,2.81,405000,7.29,199.093,199.093,1.0
20250326_112426,105.29,79.37,145.34,79.37,50.14,37.79,69.21,118.926,0.8,96.6,28.69,4.12,27.042,1.024,4.55,13.13,28.02,3886.61,26.08,Training,11,99.8,37.9,6624000,74.07,858000,9.59,432000,4.83,273000,3.05,174000,1.95,582000,6.51,199.093,199.093,1.0
20250327_021818,104.41,81.94,139.49,81.94,49.72,39.02,66.42,55.261,0.957,103.5,35.32,7.58,11.581,0.91,4.58,12.3,26.05,1306.65,22.59,Training,2,99.8,46.2,2361000,67.96,156000,4.49,207000,5.96,183000,5.27,246000,7.08,321000,9.24,55.261,55.261,1.0
20250328_012506,106.09,83.09,141.39,83.09,50.52,39.57,67.33,112.773,0.887,97.04,32.62,2.14,25.182,1.014,4.79,12.39,26.03,2947.87,23.19,Training,1,100.0,54.9,5109000,66.97,732000,9.59,543000,7.12,366000,4.8,300000,3.93,579000,7.59,112.773,80.42,1.402
20250328_121153,100.91,75.96,136.16,75.96,48.05,36.17,64.84,80.42,0.99,113.85,40.61,6.77,16.484,0.918,4.06,13.42,27.43,2047.66,25.23,Training,12,100.0,41.2,3195000,65.58,360000,7.39,276000,5.67,282000,5.79,300000,6.16,459000,9.42,112.773,80.42,1.402
20250329_021454,106.47,83.65,147.61,83.65,50.7,39.83,70.29,78.126,0.795,95.56,36.14,4.2,16.466,0.909,4.8,11.88,27.0,2257.62,22.84,Training,2,99.4,13.4,4410000,74.32,414000,6.98,243000,4.1,225000,3.79,141000,2.38,501000,8.44,78.126,78.126,1.0
20250331_023351,105.38,76.16,138.31,76.16,50.18,36.27,65.86,74.373,1.054,101.97,45.02,9.33,16.16,0.888,4.65,14.92,27.78,2078.76,29.44,Training,2,99.9,34.6,2517000,59.38,618000,14.58,339000,8.0,216000,5.1,189000,4.46,360000,8.49,237.891,237.891,1.0
20250331_112640,117.67,93.83,147.76,93.83,56.03,44.68,70.36,163.518,0.966,72.13,28.14,2.63,36.06,1.016,6.87,12.6,24.09,4070.35,23.94,Training,11,99.6,41.8,6489000,63.6,1185000,11.61,789000,7.73,612000,6.0,324000,3.18,804000,7.88,237.891,237.891,1.0
20250401_022217,106.56,86.15,138.82,86.15,50.74,41.02,66.11,81.354,0.901,84.15,37.49,5.42,16.759,0.938,4.79,11.7,24.65,1853.65,20.54,Training,2,100.0,45.8,3810000,70.32,303000,5.59,309000,5.7,276000,5.09,231000,4.26,489000,9.03,148.71,148.71,1.0
20250401_115033,95.69,68.27,143.82,68.27,45.57,32.51,68.49,67.356,0.838,145.7,50.2,12.31,14.007,0.938,3.54,13.93,32.23,2216.34,27.58,Training,11,100.0,68.9,3531000,73.2,264000,5.47,231000,4.79,162000,3.36,210000,4.35,426000,8.83,148.71,148.71,1.0
20250402_022706,110.38,89.28,142.23,89.28,52.56,42.52,67.73,97.758,0.887,83.68,38.56,2.95,20.823,0.922,5.46,11.82,24.37,2357.34,21.41,Training,2,100.0,50.0,4629000,70.04,540000,8.17,354000,5.36,327000,4.95,222000,3.36,537000,8.13,147.486,147.486,1.0
20250402_114520,124.37,98.84,154.84,98.84,59.22,47.07,73.73,49.728,1.165,73.73,27.7,2.27,10.305,0.749,8.2,12.83,23.97,1095.72,25.69,Training,11,100.0,46.1,1515000,59.13,210000,8.2,144000,5.62,150000,5.85,231000,9.02,312000,12.18,147.486,147.486,1.0
20250404_021752,103.36,79.03,132.41,79.03,49.22,37.63,63.05,64.085,1.034,94.68,39.97,4.21,14.223,0.997,4.25,13.59,25.63,1521.21,24.58,Training,2,100.0,47.1,2217000,59.64,531000,14.29,288000,7.75,198000,5.33,156000,4.2,327000,8.8,64.085,64.085,1.0
20250405_024732,93.58,73.39,131.09,73.39,44.56,34.95,62.42,50.654,0.821,110.75,28.8,5.45,10.885,0.951,2.95,11.84,27.33,1255.87,20.37,Training,2,100.0,52.0,2847000,76.9,141000,3.81,120000,3.24,81000,2.19,126000,3.4,387000,10.45,50.654,50.654,1.0
20250407_022754,122.23,81.85,155.48,81.85,58.2,38.98,74.04,142.117,1.394,104.83,35.79,6.68,33.05,1.044,7.97,17.52,29.06,4163.86,40.84,Training,2,100.0,65.8,2793000,45.64,696000,11.37,708000,11.57,633000,10.34,603000,9.85,687000,11.23,250.829,250.829,1.0
20250407_113652,107.57,85.78,150.46,85.78,51.22,40.85,71.65,108.712,0.774,93.35,26.19,3.23,23.207,1.038,4.93,11.36,26.84,3082.04,21.96,Training,11,100.0,69.3,6462000,76.71,330000,3.92,279000,3.31,315000,3.74,300000,3.56,738000,8.76,250.829,250.829,1.0
20250408_022632,105.19,79.63,141.91,79.63,50.09,37.92,67.57,98.473,0.921,104.35,39.48,6.46,22.793,1.042,4.63,13.25,27.26,2743.52,25.38,Training,2,98.9,57.5,4473000,68.93,459000,7.07,372000,5.73,306000,4.72,252000,3.88,627000,9.66,98.473,57.496,1.713
20250408_120029,94.7,78.86,121.89,78.86,45.09,37.55,58.04,57.496,0.812,84.8,39.6,8.05,11.85,0.923,2.81,10.92,23.65,1133.17,16.02,Training,12,100.0,49.1,3198000,75.28,243000,5.72,171000,4.03,108000,2.54,147000,3.46,381000,8.97,98.473,57.496,1.713
20250409_022006,110.57,90.97,141.26,90.97,52.65,43.32,67.27,98.372,0.877,75.39,29.51,2.24,21.174,1.007,5.49,11.4,23.76,2221.34,19.8,Training,2,100.0,53.2,4650000,69.04,531000,7.88,429000,6.37,411000,6.1,183000,2.72,531000,7.88,172.19,172.19,1.0
20250409_115455,95.8,80.09,129.19,80.09,45.62,38.14,61.52,73.818,0.64,82.78,38.09,4.44,15.73,0.992,2.94,10.28,24.68,1826.92,15.84,Training,11,100.0,53.8,5814000,83.97,279000,4.03,123000,1.78,135000,1.95,96000,1.39,477000,6.89,172.19,172.19,1.0
20250410_022254,92.63,71.82,131.95,71.82,44.11,34.2,62.83,61.733,0.762,123.29,58.18,15.31,12.233,0.863,2.85,12.02,28.11,1700.24,20.99,Training,2,100.0,40.5,3663000,75.32,276000,5.68,246000,5.06,180000,3.7,135000,2.78,363000,7.46,61.733,61.733,1.0
20250411_022517,104.53,79.23,137.8,79.23,49.78,37.73,65.62,112.009,0.963,97.87,31.71,3.86,25.394,1.036,4.49,13.48,26.61,2981.52,25.65,Training,2,100.0,54.5,4593000,65.82,684000,9.8,504000,7.22,372000,5.33,249000,3.57,576000,8.25,204.443,204.443,1.0
20250411_113042,111.27,75.51,163.61,75.51,52.99,35.96,77.91,92.434,1.01,138.61,29.3,5.26,20.256,0.961,5.83,15.54,33.15,3291.5,35.97,Training,11,100.0,64.8,3702000,67.39,342000,6.23,294000,5.35,246000,4.48,255000,4.64,654000,11.91,204.443,204.443,1.0
20250412_024445,108.38,88.69,153.47,88.69,51.61,42.24,73.08,43.056,0.694,89.6,27.38,2.54,9.205,0.954,4.99,10.48,26.47,1231.56,19.88,Training,2,100.0,62.7,2955000,79.44,135000,3.63,102000,2.74,93000,2.5,126000,3.39,309000,8.31,43.056,43.056,1.0
20250414_015122,99.92,77.0,134.54,77.0,47.58,36.67,64.07,54.588,0.852,108.36,46.46,9.08,11.707,1.037,3.71,12.76,26.73,1490.12,23.28,Training,1,100.0,16.2,2730000,71.04,384000,9.99,219000,5.7,132000,3.43,93000,2.42,285000,7.42,109.559,109.559,1.0
20250414_114122,111.85,89.24,154.78,89.24,53.26,42.49,73.7,54.971,0.749,86.68,21.35,1.93,12.166,1.006,5.64,11.45,26.54,1671.24,22.77,Training,11,100.0,52.2,3318000,75.29,216000,4.9,243000,5.51,198000,4.49,120000,2.72,312000,7.08,109.559,109.559,1.0
20250415_021711,100.9,77.37,128.92,77.37,48.05,36.85,61.39,100.604,1.024,91.92,35.16,5.99,21.985,1.025,3.81,13.54,25.49,2325.26,23.69,Training,2,100.0,-27.3,3654000,62.02,618000,10.49,504000,8.55,366000,6.21,273000,4.63,477000,8.1,100.604,25.912,3.883
20250415_120126,105.68,83.36,130.25,83.36,50.33,39.69,62.02,25.912,1.231,88.23,30.11,6.78,5.472,1.012,4.73,13.22,23.91,473.85,22.56,Light Activity,12,100.0,31.7,666000,52.73,108000,8.55,114000,9.03,102000,8.08,150000,11.88,123000,9.74,100.604,25.912,3.883
20250416_115803,126.06,104.65,154.94,104.65,60.03,49.83,73.78,122.783,0.982,68.04,25.29,2.28,27.007,1.004,8.59,11.66,22.65,2717.64,21.62,Training,11,99.5,56.9,4668000,61.87,852000,11.29,558000,7.4,525000,6.96,342000,4.53,600000,7.95,122.783,122.783,1.0
20250417_023740,81.61,62.87,106.47,62.87,38.86,29.94,50.7,53.009,0.959,119.61,42.79,14.99,10.705,0.785,1.45,13.13,25.91,1041.37,18.83,Training,2,100.0,-14.0,2145000,64.59,408000,12.29,216000,6.5,132000,3.97,144000,4.34,276000,8.31,53.009,53.009,1.0
20250418_021250,86.64,70.79,107.19,70.79,41.26,33.71,51.05,85.167,0.961,89.06,39.69,10.59,17.7,1.008,1.76,12.06,23.17,1412.64,15.94,Training,2,100.0,40.8,3345000,62.85,603000,11.33,453000,8.51,321000,6.03,213000,4.0,387000,7.27,141.465,141.465,1.0
20250418_111249,103.11,82.09,131.24,82.09,49.1,39.09,62.5,56.298,0.985,90.87,33.83,4.98,11.442,0.964,4.22,12.47,24.46,1210.93,21.21,Training,11,100.0,45.1,2103000,61.33,237000,6.91,336000,9.8,381000,11.11,126000,3.67,246000,7.17,141.465,141.465,1.0
20250419_022023,97.16,73.55,134.25,73.55,46.27,35.03,63.93,70.271,0.931,119.25,46.43,10.28,14.466,0.701,3.54,13.0,27.93,1791.6,23.76,Training,2,100.0,63.3,3096000,68.39,276000,6.1,252000,5.57,252000,5.57,201000,4.44,450000,9.94,70.271,70.271,1.0
20250421_022602,113.07,85.49,146.25,85.49,53.84,40.71,69.64,82.918,1.134,96.45,40.73,8.0,18.058,0.993,6.14,13.79,26.17,2036.39,27.84,Training,2,99.9,50.9,2550000,58.06,435000,9.9,354000,8.06,273000,6.22,261000,5.94,519000,11.82,214.862,214.862,1.0
20250421_113805,127.22,104.32,160.62,104.32,60.58,49.68,76.49,131.944,0.87,63.32,26.13,2.67,28.554,0.998,8.84,11.66,23.56,3541.92,23.2,Training,11,99.4,44.8,6381000,69.65,906000,9.89,630000,6.88,342000,3.73,258000,2.82,645000,7.04,214.862,214.862,1.0
20250422_115342,124.39,92.89,170.7,92.89,59.23,44.24,81.29,50.628,1.204,109.46,23.08,2.18,11.843,1.004,7.61,13.46,28.12,1330.21,31.67,Training,11,100.0,63.0,1623000,64.33,120000,4.76,42000,1.66,69000,2.73,165000,6.54,504000,19.98,50.628,50.628,1.0
20250423_022952,119.43,99.18,147.69,99.18,56.87,47.23,70.33,58.333,0.988,63.82,19.86,1.54,12.646,0.912,7.26,11.55,22.78,1207.41,20.46,Training,2,100.0,59.7,2283000,64.44,261000,7.37,255000,7.2,222000,6.27,189000,5.33,333000,9.4,58.333,58.333,1.0
20250428_021708,101.13,72.7,139.82,72.7,48.16,34.62,66.58,55.015,1.089,132.8,57.82,10.95,12.747,0.968,4.32,14.48,29.43,1444.7,28.61,Training,2,100.0,63.9,1983000,65.38,135000,4.45,132000,4.35,219000,7.22,165000,5.44,399000,13.16,213.706,213.706,1.0
20250428_112739,119.99,93.34,151.32,93.34,57.14,44.45,72.06,158.691,1.043,79.8,32.66,3.27,35.084,1.022,7.39,13.29,24.8,4106.22,27.0,Training,11,100.0,47.3,5469000,59.91,972000,10.65,828000,9.07,705000,7.72,435000,4.77,720000,7.89,213.706,213.706,1.0
20250429_022148,101.01,78.75,134.13,78.75,48.1,37.5,63.87,97.011,0.905,96.69,39.03,7.42,20.901,0.965,3.91,12.57,26.06,2399.2,22.4,Training,2,100.0,60.2,4407000,68.55,513000,7.98,360000,5.6,342000,5.32,288000,4.48,519000,8.07,155.44,155.44,1.0
20250429_111457,107.12,74.82,166.1,74.82,51.01,35.63,79.1,58.429,0.943,145.75,36.66,6.26,14.308,1.042,5.04,14.28,33.97,2010.69,32.2,Training,11,99.2,67.6,2793000,74.48,69000,1.84,87000,2.32,69000,1.84,183000,4.88,549000,14.64,155.44,155.44,1.0
20250430_021854,101.24,80.66,131.62,80.66,48.21,38.41,62.68,79.075,0.914,90.04,23.63,3.22,17.308,0.929,3.89,12.17,24.97,1797.26,20.78,Training,2,100.0,54.2,3615000,69.61,303000,5.83,303000,5.83,297000,5.72,255000,4.91,420000,8.09,141.903,141.903,1.0
20250430_115338,120.97,100.62,153.56,100.62,57.61,47.91,73.12,62.828,0.832,64.4,24.05,2.2,13.324,1.01,7.52,11.13,23.35,1553.66,20.58,Training,11,100.0,35.8,3249000,71.67,321000,7.08,273000,6.02,270000,5.96,105000,2.32,315000,6.95,141.903,141.903,1.0
20250502_021242,97.37,79.75,118.89,79.75,46.36,37.98,56.61,59.143,1.11,82.63,42.77,8.58,11.767,0.77,3.14,12.19,22.81,948.35,17.78,Training,2,99.9,31.5,1848000,57.68,330000,10.3,282000,8.8,216000,6.74,186000,5.81,342000,10.67,115.224,115.224,1.0
20250502_114743,92.56,73.75,130.81,73.75,44.08,35.12,62.29,56.081,0.704,107.82,39.33,9.02,11.988,0.926,2.73,11.29,27.14,1510.61,18.98,Training,11,100.0,48.8,3768000,78.84,279000,5.84,147000,3.08,120000,2.51,141000,2.95,324000,6.78,115.224,115.224,1.0
20250503_032928,122.7,94.61,157.4,94.61,58.43,45.05,74.95,122.454,1.041,79.59,21.67,2.31,27.874,1.027,7.89,13.32,25.45,3334.76,28.36,Training,3,100.0,33.1,4116000,58.31,651000,9.22,729000,10.33,750000,10.62,231000,3.27,582000,8.24,200.315,200.315,1.0
20250503_093718,123.34,99.27,154.19,99.27,58.73,47.27,73.42,77.861,1.021,70.21,18.87,1.49,17.497,1.013,8.02,12.38,23.76,1847.18,24.23,Training,9,100.0,39.9,2601000,56.82,492000,10.75,519000,11.34,354000,7.73,261000,5.7,351000,7.67,200.315,200.315,1.0
20250505_021119,108.42,82.95,136.45,82.95,51.63,39.5,64.97,91.208,1.261,97.45,36.2,5.63,19.458,1.011,5.33,13.81,25.17,1857.31,25.62,Training,2,99.8,54.2,2364000,54.31,282000,6.48,306000,7.03,426000,9.79,417000,9.58,558000,12.82,267.17,267.17,1.0
20250505_112540,123.63,93.08,160.69,93.08,58.87,44.32,76.52,175.962,1.069,85.7,24.1,2.82,39.714,1.004,8.09,13.85,26.41,5075.56,30.84,Training,11,100.0,64.4,5706000,57.76,1257000,12.72,891000,9.02,624000,6.32,531000,5.38,870000,8.81,267.17,267.17,1.0
20250506_022154,107.65,78.99,143.22,78.99,51.26,37.62,68.2,107.279,1.054,103.41,37.95,6.9,23.973,0.987,5.15,14.32,27.74,2932.31,28.82,Training,2,100.0,69.1,3879000,63.51,462000,7.56,363000,5.94,468000,7.66,390000,6.39,546000,8.94,167.322,167.322,1.0
20250506_113216,106.16,73.63,170.09,73.63,50.55,35.06,81.0,60.043,0.865,153.52,41.69,4.89,15.009,1.106,4.92,14.24,35.34,2263.96,32.65,Training,11,100.0,66.6,3111000,74.71,108000,2.59,78000,1.87,165000,3.96,240000,5.76,462000,11.1,167.322,167.322,1.0
20250507_022901,89.42,69.71,120.73,69.71,42.58,33.19,57.49,53.442,0.83,111.24,42.17,10.25,11.269,0.742,2.29,12.38,26.5,1279.44,19.88,Training,2,100.0,44.5,2748000,71.12,342000,8.85,216000,5.59,174000,4.5,132000,3.42,252000,6.52,173.524,173.524,1.0
20250507_113702,116.06,86.49,150.37,86.49,55.27,41.19,71.6,120.082,1.074,93.56,41.04,4.78,26.739,0.955,6.67,14.19,26.6,3324.8,29.75,Training,11,100.0,47.4,3777000,56.31,741000,11.05,735000,10.96,579000,8.63,339000,5.05,537000,8.01,173.524,173.524,1.0
20250508_022005,90.55,69.41,114.15,69.41,43.12,33.05,54.36,161.685,1.144,114.02,71.7,18.65,33.904,0.963,2.35,13.73,25.16,3008.59,21.22,Training,2,99.7,60.3,4689000,55.0,912000,10.7,879000,10.31,708000,8.3,501000,5.88,837000,9.82,161.685,161.685,1.0
20250510_114322,106.05,87.47,146.88,87.47,50.5,41.65,69.94,55.295,0.634,81.62,35.76,4.18,11.623,0.897,4.58,10.44,25.69,1634.16,18.73,Training,11,100.0,39.7,4266000,81.44,288000,5.5,183000,3.49,105000,2.0,63000,1.2,333000,6.36,55.295,55.295,1.0
20250512_023658,96.97,74.0,119.19,74.0,46.18,35.24,56.76,57.253,1.285,108.46,75.86,16.53,11.672,0.934,3.2,14.25,24.64,1033.02,23.03,Training,2,99.3,54.4,1344000,49.89,273000,10.13,285000,10.58,267000,9.91,237000,8.8,288000,10.69,57.253,65.594,0.873
20250512_120018,107.63,87.75,148.19,87.75,51.25,41.78,70.57,65.594,0.675,84.08,46.92,7.43,13.314,0.809,4.86,10.85,25.84,1954.58,20.13,Training,12,100.0,50.7,4629000,79.41,360000,6.18,255000,4.37,108000,1.85,78000,1.34,399000,6.85,57.253,65.594,0.873
20250514_105845,113.37,90.37,144.38,90.37,53.98,43.04,68.75,164.634,0.961,82.16,38.49,4.19,36.359,1.019,6.06,12.42,24.44,3965.35,23.16,Training,10,100.0,52.1,6192000,60.25,1464000,14.24,765000,7.44,600000,5.84,480000,4.67,777000,7.56,164.634,164.634,1.0
20250516_114528,105.19,82.93,144.7,82.93,50.09,39.49,68.9,77.374,0.741,87.3,26.12,3.33,17.132,1.031,4.47,11.86,26.69,2343.94,22.46,Training,11,100.0,43.0,4866000,77.68,498000,7.95,195000,3.11,132000,2.11,117000,1.87,456000,7.28,77.374,77.374,1.0
20250517_022522,96.75,72.38,139.42,72.38,46.07,34.47,66.39,85.759,0.818,123.28,45.36,11.03,18.763,1.029,3.47,12.94,29.47,2575.17,24.53,Training,2,99.8,52.1,4683000,74.3,336000,5.33,303000,4.81,231000,3.66,219000,3.47,531000,8.42,85.759,85.759,1.0
20250519_022126,115.32,85.23,153.22,85.23,54.92,40.59,72.96,76.105,1.048,99.35,32.84,4.34,16.957,1.028,6.56,14.12,27.5,2213.23,30.46,Training,2,100.0,70.5,2589000,59.35,471000,10.8,369000,8.46,348000,7.98,192000,4.4,393000,9.01,169.115,169.115,1.0
20250519_113935,117.88,99.57,154.34,99.57,56.14,47.41,73.49,93.01,0.695,64.63,29.27,2.94,19.36,0.926,6.86,10.26,23.72,2477.85,18.49,Training,11,99.9,42.9,6276000,78.03,582000,7.24,378000,4.7,141000,1.75,114000,1.42,552000,6.86,169.115,169.115,1.0
20250520_113434,104.3,78.28,148.52,78.28,49.67,37.28,70.72,65.429,0.921,122.56,56.64,10.83,14.263,0.946,4.68,12.95,29.03,1861.6,26.22,Training,11,100.0,64.3,3051000,71.57,159000,3.73,138000,3.24,198000,4.64,276000,6.47,441000,10.34,65.429,65.429,1.0
20250521_115517,118.28,95.32,159.61,95.32,56.32,45.39,76.0,71.179,0.816,82.19,44.22,7.63,15.541,0.932,6.87,11.4,25.62,2018.78,23.14,Training,11,100.0,62.1,3909000,74.63,321000,6.13,183000,3.49,147000,2.81,216000,4.12,462000,8.82,71.179,71.179,1.0
20250523_022127,84.41,67.65,115.62,67.65,40.2,32.21,55.06,65.179,0.738,115.89,60.74,14.87,13.092,1.033,1.78,11.42,26.15,1490.32,16.85,Training,2,99.8,34.3,4092000,77.06,273000,5.14,246000,4.63,213000,4.01,114000,2.15,372000,7.01,204.748,204.748,1.0
20250523_111952,124.04,95.03,161.44,95.03,59.07,45.25,76.87,139.569,1.005,88.05,35.07,3.19,30.718,0.974,8.15,13.32,25.99,4071.92,29.27,Training,11,99.8,48.4,4770000,57.13,1221000,14.62,843000,10.1,558000,6.68,306000,3.67,651000,7.8,204.748,204.748,1.0
20250524_024510,82.84,66.45,109.78,66.45,39.45,31.64,52.28,50.336,0.825,113.6,54.28,18.88,9.999,1.013,1.57,11.74,25.28,1006.2,16.5,Training,2,100.0,28.4,2628000,71.74,339000,9.25,165000,4.5,129000,3.52,114000,3.11,288000,7.86,50.336,50.336,1.0
20250526_024009,79.52,60.38,101.46,60.38,37.87,28.75,48.31,27.901,1.084,126.83,78.13,26.66,5.595,0.707,1.23,13.84,25.71,494.61,19.21,Light Activity,2,100.0,39.7,876000,56.59,195000,12.6,120000,7.75,141000,9.11,90000,5.81,126000,8.14,184.628,184.628,1.0
20250526_113409,107.61,82.24,141.18,82.24,51.24,39.16,67.23,156.727,0.991,98.79,28.73,4.87,34.958,1.034,5.07,13.3,26.27,4035.86,25.45,Training,11,99.7,45.3,5949000,62.5,726000,7.63,804000,8.45,804000,8.45,498000,5.23,738000,7.75,184.628,184.628,1.0
20250527_023159,84.26,69.39,111.53,69.39,40.12,33.04,53.11,96.756,0.729,96.31,39.44,9.89,20.042,1.01,1.62,10.94,24.59,1984.96,14.96,Training,2,100.0,36.3,6216000,78.07,453000,5.69,372000,4.67,180000,2.26,207000,2.6,534000,6.71,180.8,180.8,1.0
20250527_112824,103.42,72.17,145.08,72.17,49.25,34.37,69.09,84.044,1.153,143.18,29.46,5.31,19.866,0.888,4.86,15.18,30.76,2284.63,31.36,Training,11,100.0,43.5,2703000,61.8,180000,4.12,219000,5.01,309000,7.06,378000,8.64,585000,13.37,180.8,180.8,1.0
20250528_022814,81.47,67.18,100.02,67.18,38.79,31.99,47.63,87.595,0.963,92.53,45.98,13.65,16.767,0.685,1.28,11.88,22.78,1307.34,14.38,Training,2,100.0,20.8,3387000,62.07,630000,11.54,483000,8.85,369000,6.76,168000,3.08,420000,7.7,203.726,203.726,1.0
20250528_115035,102.21,75.32,137.57,75.32,48.67,35.87,65.51,116.131,0.948,111.1,35.79,5.28,26.157,1.047,4.19,14.06,27.94,3316.05,27.09,Training,11,100.0,48.7,4515000,61.45,918000,12.49,732000,9.96,432000,5.88,237000,3.23,513000,6.98,203.726,203.726,1.0
20250529_023031,90.69,72.22,122.81,72.22,43.18,34.39,58.48,72.335,0.863,109.81,45.79,11.07,14.826,0.901,2.52,11.72,26.02,1556.55,18.59,Training,2,100.0,46.2,3720000,73.99,201000,4.0,156000,3.1,207000,4.12,261000,5.19,483000,9.61,72.335,72.335,1.0
20250530_022143,79.75,63.8,100.65,63.8,37.98,30.38,47.93,107.088,0.991,110.21,51.7,17.29,22.732,1.003,1.2,12.43,24.14,1734.71,15.84,Training,2,98.7,-16.0,3990000,60.7,798000,12.14,567000,8.63,432000,6.57,258000,3.93,528000,8.03,107.088,22.735,4.71
20250530_120516,89.1,71.22,140.36,71.22,42.43,33.91,66.84,22.735,0.612,128.54,49.87,9.45,5.281,1.065,2.58,10.39,30.15,668.56,18.02,Training,12,100.0,69.9,1872000,83.98,36000,1.62,36000,1.62,21000,0.94,78000,3.5,186000,8.34,107.088,22.735,4.71
20250531_023254,75.75,58.93,99.08,58.93,36.07,28.06,47.18,43.328,0.889,122.74,59.61,22.37,8.741,0.626,0.96,12.81,25.72,826.04,16.96,Training,2,100.0,28.4,1983000,67.79,336000,11.49,219000,7.49,105000,3.59,60000,2.05,222000,7.59,43.328,43.328,1.0
20250602_112024,120.38,88.93,159.72,88.93,57.33,42.35,76.06,135.704,1.066,98.29,55.43,11.96,29.532,0.935,7.4,14.15,27.48,4044.58,31.78,Training,11,100.0,60.2,4716000,61.74,687000,8.99,567000,7.42,468000,6.13,420000,5.5,780000,10.21,135.704,135.704,1.0
20250603_022555,88.57,71.73,116.57,71.73,42.18,34.16,55.51,77.988,0.895,106.59,52.8,11.79,14.794,0.869,2.18,11.52,24.86,1476.78,16.95,Training,2,100.0,41.8,3792000,72.52,246000,4.7,180000,3.44,198000,3.79,315000,6.02,498000,9.52,77.988,120.082,0.649
